Channel Number,Receive Frequency,Transmit Frequency,Offset Frequency,Offset Direction,Operating Mode,Name,Show Name,Tone Mode,CTCSS,DCS,Tx Power,Skip,Step,Clock Shift,Comment,User CTCSS
79,146.64000,146.04000,600 kHz,Minus,Auto,0KM Center,Large,T Sql,77.0 Hz,023,High,Off,Auto,Off,8 14200 314.32 CO Rio Grande Center N0KM,1500 Hz
80,447.10000,442.10000,5.00 MHz,Minus,Auto,0KM Center,Large,Tone,77.0 Hz,023,High,Off,Auto,Off,8 16645 313.93 CO Rio Grande Center N0KM,1500 Hz
81,447.85000,442.85000,5.00 MHz,Minus,Auto,0KQ Evergreen Saddleback Mountai,Large,T Sql,141.3 Hz,023,High,Off,Auto,Off,8 9580 376.57 CO Clear Creek Evergreen Saddleback Mountain AC0KQ,1500 Hz
82,147.33000,147.93000,600 kHz,Plus,Auto,0MR Paonia,Large,Tone,107.2 Hz,023,High,Off,Auto,Off,8 8179 172.99 CO Delta Paonia KI0MR,1500 Hz
83,447.05000,442.05000,5.00 MHz,Minus,Auto,0NU Aspen Aspen Mountain,Large,T Sql,179.9 Hz,023,High,Off,Auto,Off,8 260 244.88 CO Pitkin Aspen Aspen Mountain KD0NU,1500 Hz
84,146.89500,146.29500,600 kHz,Minus,Auto,0PC Bailey Dick Mountain,Large,T Sql,100.0 Hz,023,High,Off,Auto,Off,8 7 364.27 CO Park Bailey Dick Mountain AB0PC,1500 Hz
85,146.61000,146.01000,600 kHz,Minus,Auto,0RV Vail Bald Mountain,Large,Tone,107.2 Hz,023,High,Off,Auto,Off,8 256 298.59 CO Eagle Vail Bald Mountain K0RV,1500 Hz
86,145.28000,144.68000,600 kHz,Minus,Auto,0SJ Golden Centennial Cone,Large,Tone,100.0 Hz,023,High,Off,Auto,Off,8 140 384.32 CO Jefferson Golden Centennial Cone KE0SJ,1500 Hz
87,449.52500,444.52500,5.00 MHz,Minus,Auto,0SJ Golden Centennial Cone,Large,None,100.0 Hz,023,High,Off,Auto,Off,8 138 384.32 CO Jefferson Golden Centennial Cone KE0SJ,1500 Hz
88,449.50000,444.50000,5.00 MHz,Minus,Auto,0SW Collbran,Large,Tone,107.2 Hz,023,High,Off,Auto,Off,8 36 156.22 CO Mesa Collbran KB0SW,1500 Hz
89,447.00000,442.00000,5.00 MHz,Minus,Auto,0SW Loma Baxter Pass,Large,Tone,107.2 Hz,023,High,Off,Auto,Off,8 174 123.45 CO Garfield Loma Baxter Pass KB0SW,1500 Hz
90,449.22500,444.22500,5.00 MHz,Minus,Auto,0SZ Denver Thorodin Mountain,Large,T Sql,141.3 Hz,023,High,Off,Auto,Off,8 97 384.03 CO Gilpin Denver Thorodin Mountain N0SZ,1500 Hz
91,448.22500,443.22500,5.00 MHz,Minus,Auto,0SZ Idaho Springs Squaw Mountain,Large,T Sql,141.3 Hz,023,High,Off,Auto,Off,8 8197 370.90 CO Clear Creek Idaho Springs Squaw Mountain N0SZ,1500 Hz
92,448.62500,443.62500,5.00 MHz,Minus,Auto,0TX Golden Centennial Cone,Large,T Sql,100.0 Hz,023,High,Off,Auto,Off,8 112 384.40 CO Jefferson Golden Centennial Cone W0TX,1500 Hz
93,145.49000,144.89000,600 kHz,Minus,Auto,0TX Idaho Springs Centennial Con,Large,T Sql,100.0 Hz,023,High,Off,Auto,Off,8 76 370.97 CO Jefferson Idaho Springs Centennial Cone W0TX,1500 Hz
94,449.35000,444.35000,5.00 MHz,Minus,Auto,0TX Idaho Springs Squaw Mountain,Large,T Sql,100.0 Hz,023,High,Off,Auto,Off,8 98 370.97 CO Clear Creek Idaho Springs Squaw Mountain W0TX,1500 Hz
95,145.22000,144.62000,600 kHz,Minus,Auto,0TY Grand Junction,Large,Tone,107.2 Hz,023,High,Off,Auto,Off,8 8167 102.29 CO Mesa Grand Junction KE0TY,1500 Hz
96,147.39000,147.99000,600 kHz,Plus,Auto,0TY Grand Junction,Large,Tone,107.2 Hz,023,High,Off,Auto,Off,8 152 102.37 CO Mesa Grand Junction KE0TY,1500 Hz
97,447.15000,442.15000,5.00 MHz,Minus,Auto,0VQ Carbondale Missouri Heights,Large,Tone,136.5 Hz,023,High,Off,Auto,Off,8 6009 232.13 CO Garfield Carbondale Missouri Heights K0VQ,1500 Hz
98,147.30000,147.90000,600 kHz,Plus,Auto,0VQ Glenwood Springs Three Mile,Large,Tone,107.2 Hz,023,High,Off,Auto,Off,8 131 220.76 CO Garfield Glenwood Springs Three Mile Ridge K0VQ,1500 Hz
99,145.17500,144.57500,600 kHz,Minus,Auto,5EM Cuba Eureka Mesa,Large,T Sql,156.7 Hz,023,High,Off,Auto,Off,35 15615 371.84 NM Sandoval Cuba Eureka Mesa NM5EM,1500 Hz
100,145.17500,144.57500,600 kHz,Minus,Auto,5EM Tres Piedras San Antonio Mtn,Large,Tone,141.3 Hz,023,High,Off,Auto,Off,35 15616 381.37 NM Taos Tres Piedras San Antonio Mtn. NM5EM,1500 Hz
101,449.95000,444.95000,5.00 MHz,Minus,Auto,5GF Gunnison,Large,None,100.0 Hz,023,High,Off,Auto,Off,8 161 228.24 CO Gunnison Gunnison K5GF,1500 Hz
102,147.28000,147.88000,600 kHz,Plus,Auto,5ML Bloomfield Harris Mesa,Large,Tone,67.0 Hz,023,High,Off,Auto,Off,35 51 267.30 NM San Juan Bloomfield Harris Mesa NM5ML,1500 Hz
103,147.24000,147.84000,600 kHz,Plus,Auto,5ML Cuba Eureka Mesa,Large,Tone,67.0 Hz,023,High,Off,Auto,Off,35 66 371.85 NM Sandoval Cuba Eureka Mesa NM5ML,1500 Hz
104,147.22000,147.82000,600 kHz,Plus,Auto,5ML Gallup Deza Bluffs,Large,Tone,67.0 Hz,023,High,Off,Auto,Off,35 89 304.79 NM McKinley Gallup Deza Bluffs NM5ML,1500 Hz
105,147.22000,147.82000,600 kHz,Plus,Auto,5ML Tres Piedras San Antonio Mou,Large,Tone,100.0 Hz,023,High,Off,Auto,Off,35 175 364.40 NM Rio Arriba Tres Piedras San Antonio Mountain NM5ML,1500 Hz
106,147.08000,147.68000,600 kHz,Plus,Auto,5SF Chama Overlook Mtn,Large,Tone,162.2 Hz,023,High,Off,Auto,Off,35 15079 319.97 NM Rio Arriba Chama Overlook Mtn W5SF,1500 Hz
107,146.74000,146.14000,600 kHz,Minus,Auto,5SJ Aztec,Large,Tone,100.0 Hz,023,High,Off,Auto,Off,35 43 238.11 NM San Juan Aztec NM5SJ,1500 Hz
108,145.43000,144.83000,600 kHz,Minus,Auto,5SJ Dulce,Large,Tone,136.5 Hz,023,High,Off,Auto,Off,35 15624 289.00 NM Rio Arriba Dulce NM5SJ,1500 Hz
109,145.49000,144.89000,600 kHz,Minus,Auto,5SJ Lybrook,Large,Tone,100.0 Hz,023,High,Off,Auto,Off,35 128 313.88 NM Rio Arriba Lybrook NM5SJ,1500 Hz
110,147.06000,147.66000,600 kHz,Plus,Auto,5SJ Nebo Cedar Hill,Large,Tone,100.0 Hz,023,High,Off,Auto,Off,35 16667 234.32 NM San Juan Nebo Cedar Hill NM5SJ,1500 Hz
111,146.82000,146.22000,600 kHz,Minus,Auto,5SJ Red Rock Roof Butte,Large,Tone,100.0 Hz,023,High,Off,Auto,Off,4 72 238.22 AZ Apache Red Rock Roof Butte NM5SJ,1500 Hz
112,449.00000,444.00000,5.00 MHz,Minus,Auto,5WY Farmington,Large,Tone,100.0 Hz,023,High,Off,Auto,Off,35 87 236.31 NM San Juan Farmington K5WY,1500 Hz
113,144.63500,145.23500,600 kHz,Plus,Auto,7BV Mountain View Hickey Mtn,Large,Tone,100.0 Hz,023,High,Off,Auto,Off,56 14219 285.06 WY Uinta Mountain View Hickey Mtn WY7BV,1500 Hz
114,448.75000,443.75000,5.00 MHz,Minus,Auto,7DB Page (az) Navajo Mountain,Large,Tone,100.0 Hz,023,High,Off,Auto,Off,49 169 206.69 UT San Juan Page (az) Navajo Mountain NA7DB,1500 Hz
115,447.67500,442.67500,5.00 MHz,Minus,Auto,7DU Saratoga Springs,Large,Tone,100.0 Hz,023,High,Off,Auto,Off,49 15287 287.31 UT Utah Saratoga Springs AC7DU,1500 Hz
116,448.15000,443.15000,5.00 MHz,Minus,Auto,7DX Salt Lake City Farnsworth Pe,Large,Tone,127.3 Hz,023,High,Off,Auto,Off,49 116 324.62 UT Salt Lake Salt Lake City Farnsworth Peak KI7DX,1500 Hz
117,146.98000,146.38000,600 kHz,Minus,Auto,7EO Tooele Black Mountain,Large,None,100.0 Hz,023,High,Off,Auto,Off,49 195 375.73 UT Tooele Tooele Black Mountain W7EO,1500 Hz
118,147.30000,147.90000,600 kHz,Plus,Auto,7EO Tooele South Mountain,Large,Tone,100.0 Hz,023,High,Off,Auto,Off,49 197 322.71 UT Tooele Tooele South Mountain W7EO,1500 Hz
119,449.35000,444.35000,5.00 MHz,Minus,Auto,7EO Tooele South Mountain,Large,Tone,100.0 Hz,023,High,Off,Auto,Off,49 198 322.71 UT Tooele Tooele South Mountain W7EO,1500 Hz
120,145.39000,144.79000,600 kHz,Minus,Auto,7EO Vernon Black Crook Peak,Large,Tone,100.0 Hz,023,High,Off,Auto,Off,49 196 301.40 UT Tooele Vernon Black Crook Peak W7EO,1500 Hz
121,449.95000,444.95000,5.00 MHz,Minus,Auto,7EO Vernon Vernon Hills,Large,Tone,100.0 Hz,023,High,Off,Auto,Off,49 199 298.72 UT Tooele Vernon Vernon Hills W7EO,1500 Hz
122,447.07500,442.07500,5.00 MHz,Minus,Auto,7FQ Salem,Large,Tone,131.8 Hz,023,High,Off,Auto,Off,49 136 245.88 UT Utah Salem N7FQ,1500 Hz
123,147.20000,147.80000,600 kHz,Plus,Auto,7GX Price Wood Hill,Large,Tone,88.5 Hz,023,High,Off,Auto,Off,49 10058 167.72 UT Carbon Price Wood Hill K7GX,1500 Hz
124,448.30000,443.30000,5.00 MHz,Minus,Auto,7GX Price Wood Hill,Large,None,100.0 Hz,023,High,Off,Auto,Off,49 10061 158.68 UT Carbon Price Wood Hill K7GX,1500 Hz
125,145.35000,144.75000,600 kHz,Minus,Auto,7HK Tooele Black Mountain,Large,None,100.0 Hz,023,High,Off,Auto,Off,49 25 375.81 UT Tooele Tooele Black Mountain K7HK,1500 Hz
126,146.76000,146.16000,600 kHz,Minus,Auto,7JH Cedar City Iron Mountain,Large,Tone,123.0 Hz,023,High,Off,Auto,Off,49 26 350.12 UT Iron Cedar City Iron Mountain K7JH,1500 Hz
127,448.80000,443.80000,5.00 MHz,Minus,Auto,7JH Cedar City Iron Mountain,Large,Tone,100.0 Hz,023,High,Off,Auto,Off,49 10062 350.12 UT Iron Cedar City Iron Mountain K7JH,1500 Hz
128,449.52500,444.52500,5.00 MHz,Minus,Auto,7JL Brighton Scott's Peak,Large,T Sql,131.8 Hz,023,High,Off,Auto,Off,49 36 286.09 UT Salt Lake Brighton Scott's Peak K7JL,1500 Hz
129,145.27000,144.67000,600 kHz,Minus,Auto,7JL Brighton Scotts Peak,Large,Tone,100.0 Hz,023,High,Off,Auto,Off,49 35 286.09 UT Salt Lake Brighton Scotts Peak K7JL,1500 Hz
130,146.86000,146.26000,600 kHz,Minus,Auto,7JL Evanston Medicine Butte,Large,Tone,100.0 Hz,023,High,Off,Auto,Off,56 2 329.40 WY Uinta Evanston Medicine Butte K7JL,1500 Hz
131,145.27000,144.67000,600 kHz,Minus,Auto,7JL Levan Levan Peak,Large,Tone,103.5 Hz,023,High,Off,Auto,Off,49 32 221.77 UT Juab Levan Levan Peak K7JL,1500 Hz
132,145.49000,144.89000,600 kHz,Minus,Auto,7JL Ogden Promontory Pt,Large,Tone,123.0 Hz,023,High,Off,Auto,Off,49 21 387.05 UT Weber Ogden Promontory Pt K7JL,1500 Hz
133,449.40000,444.40000,5.00 MHz,Minus,Auto,7JL Salt Lake City Ensign Peak,Large,Tone,100.0 Hz,023,High,Off,Auto,Off,49 31 319.13 UT Salt Lake Salt Lake City Ensign Peak K7JL,1500 Hz
134,147.12000,147.72000,600 kHz,Plus,Auto,7JL Salt Lake City Farnsworth Pe,Large,Tone,100.0 Hz,023,High,Off,Auto,Off,49 29 324.63 UT Salt Lake Salt Lake City Farnsworth Peak K7JL,1500 Hz
135,449.15000,444.15000,5.00 MHz,Minus,Auto,7JL Salt Lake City Farnsworth Pe,Large,Tone,100.0 Hz,023,High,Off,Auto,Off,49 33 324.62 UT Salt Lake Salt Lake City Farnsworth Peak K7JL,1500 Hz
136,449.50000,444.50000,5.00 MHz,Minus,Auto,7JL Salt Lake City Farnsworth Pe,Large,Tone,100.0 Hz,023,High,Off,Auto,Off,49 30 324.63 UT Salt Lake Salt Lake City Farnsworth Peak K7JL,1500 Hz
137,147.18000,147.78000,600 kHz,Plus,Auto,7JL Snowbird Hidden Peak,Large,Tone,100.0 Hz,023,High,Off,Auto,Off,49 34 284.70 UT Utah Snowbird Hidden Peak K7JL,1500 Hz
138,145.21000,144.61000,600 kHz,Minus,Auto,7JR Salt Lake City Capitol,Large,None,100.0 Hz,023,High,Off,Auto,Off,49 2 316.47 UT Salt Lake Salt Lake City Capitol AA7JR,1500 Hz
139,146.98000,146.38000,600 kHz,Minus,Auto,7KM Cedar City Iron Mountain,Large,Tone,100.0 Hz,023,High,Off,Auto,Off,49 146 350.03 UT Iron Cedar City Iron Mountain N7KM,1500 Hz
140,146.74000,146.14000,600 kHz,Minus,Auto,7NX Salt Lake City U of U Hospit,Large,Tone,114.8 Hz,023,High,Off,Auto,Off,49 144 313.16 UT Salt Lake Salt Lake City U of U Hospital KD7NX,1500 Hz
141,448.10000,443.10000,5.00 MHz,Minus,Auto,7NX Salt Lake City U of U Hospit,Large,Tone,114.8 Hz,023,High,Off,Auto,Off,49 102 313.16 UT Salt Lake Salt Lake City U of U Hospital KD7NX,1500 Hz
142,448.42500,443.42500,5.00 MHz,Minus,Auto,7SL Salt Lake City LDS HQ,Large,Tone,100.0 Hz,023,High,Off,Auto,Off,49 265 315.89 UT Salt Lake Salt Lake City LDS HQ WD7SL,1500 Hz
143,146.76000,146.16000,600 kHz,Minus,Auto,7SP Provo Lake Mountain,Large,None,100.0 Hz,023,High,Off,Auto,Off,49 213 279.46 UT Utah Provo Lake Mountain W7SP,1500 Hz
144,146.62000,146.02000,600 kHz,Minus,Auto,7SP Salt Lake City Farnsworth Pe,Large,None,100.0 Hz,023,High,Off,Auto,Off,49 212 324.61 UT Salt Lake Salt Lake City Farnsworth Peak W7SP,1500 Hz
145,146.82000,146.22000,600 kHz,Minus,Auto,7SU Ogden Little Mountain,Large,T Sql,123.0 Hz,023,High,Off,Auto,Off,49 216 376.02 UT Weber Ogden Little Mountain W7SU,1500 Hz
146,448.57500,443.57500,5.00 MHz,Minus,Auto,7SU Ogden Little Mountain,Large,T Sql,100.0 Hz,023,High,Off,Auto,Off,49 215 376.03 UT Weber Ogden Little Mountain W7SU,1500 Hz
147,146.90000,146.30000,600 kHz,Minus,Auto,7SU Ogden Mt Ogden,Large,T DCS,100.0 Hz,125,High,Off,Auto,Off,49 214 353.37 UT Weber Ogden Mt Ogden W7SU,1500 Hz
148,448.60000,443.60000,5.00 MHz,Minus,Auto,7SU Ogden Mt Ogden,Large,T Sql,123.0 Hz,023,High,Off,Auto,Off,49 217 353.35 UT Weber Ogden Mt Ogden W7SU,1500 Hz
149,449.37500,444.37500,5.00 MHz,Minus,Auto,7TA Logan Sedgwick Peak,Large,None,100.0 Hz,023,High,Off,Auto,Off,49 18470 157.30 UT Cache Logan Sedgwick Peak AE7TA,1500 Hz
150,145.29000,144.69000,600 kHz,Minus,Auto,7UB Brigham City,Large,Tone,123.0 Hz,023,High,Off,Auto,Off,49 164 386.86 UT Box Elder Brigham City K7UB,1500 Hz
151,447.72500,442.72500,5.00 MHz,Minus,Auto,7VC Highland KX7VC QTH,Large,T Sql,167.9 Hz,023,High,Off,Auto,Off,49 13920 282.33 UT Utah Highland KX7VC QTH KX7VC,1500 Hz
152,448.50000,443.50000,5.00 MHz,Minus,Auto,7WS Hurricane Kolob Peak,Large,None,100.0 Hz,023,High,Off,Auto,Off,49 72 333.75 UT Washington Hurricane Kolob Peak K7WS,1500 Hz
