Channel Number,Receive Frequency,Transmit Frequency,Offset Frequency,Offset Direction,Operating Mode,Name,Show Name,Tone Mode,CTCSS,DCS,Tx Power,Skip,Step,Clock Shift,Comment,User CTCSS
79,146.73000,146.13000,600 kHz,Minus,Auto,0DK Boulder,Large,T Sql,91.5 Hz,023,High,Off,Auto,Off,8 15 299.48 CO Boulder Boulder K0DK,1500 Hz
80,449.40000,444.40000,5.00 MHz,Minus,Auto,0DK Boulder,Large,Tone,91.5 Hz,023,High,Off,Auto,Off,8 21 294.51 CO Boulder Boulder K0DK,1500 Hz
81,448.90000,443.90000,5.00 MHz,Minus,Auto,0DK Boulder Table Mesa,Large,Tone,100.0 Hz,023,High,Off,Auto,Off,8 10 291.27 CO Boulder Boulder Table Mesa W0DK,1500 Hz
82,146.70000,146.10000,600 kHz,Minus,Auto,0DK Boulder Table Mountain,Large,Tone,100.0 Hz,023,High,Off,Auto,Off,8 14 290.99 CO Boulder Boulder Table Mountain W0DK,1500 Hz
83,449.92500,444.92500,5.00 MHz,Minus,Auto,0EB Hudson,Large,T Sql,114.8 Hz,023,High,Off,Auto,Off,8 8216 334.40 CO Weld Hudson K0EB,1500 Hz
84,146.67000,146.07000,600 kHz,Minus,Auto,0EP Durango Eagle Pass,Large,T Sql,100.0 Hz,023,High,Off,Auto,Off,8 113 82.70 CO La Plata Durango Eagle Pass K0EP,1500 Hz
85,146.70000,146.10000,600 kHz,Minus,Auto,0EP Durango Missionary Ridge,Large,T Sql,100.0 Hz,023,High,Off,Auto,Off,8 116 79.76 CO La Plata Durango Missionary Ridge K0EP,1500 Hz
86,146.68500,146.08500,600 kHz,Minus,Auto,0FH Estes Park,Large,T Sql,123.0 Hz,023,High,Off,Auto,Off,8 119 313.71 CO Larimer Estes Park N0FH,1500 Hz
87,449.80000,444.80000,5.00 MHz,Minus,Auto,0FH Estes Park,Large,Tone,123.0 Hz,023,High,Off,Auto,Off,8 120 311.71 CO Larimer Estes Park N0FH,1500 Hz
88,448.97500,443.97500,5.00 MHz,Minus,Auto,0GV Golden,Large,Tone,123.0 Hz,023,High,Off,Auto,Off,8 137 277.65 CO Jefferson Golden W0GV,1500 Hz
89,147.03000,147.63000,600 kHz,Plus,Auto,0HG Allenspark AFPD Station #5,Large,Tone,100.0 Hz,023,High,Off,Auto,Off,8 15670 296.43 CO Boulder Allenspark AFPD Station #5 KI0HG,1500 Hz
90,449.55000,444.55000,5.00 MHz,Minus,Auto,0IA Boulder,Large,Tone,100.0 Hz,023,High,Off,Auto,Off,8 11 294.51 CO Boulder Boulder W0IA,1500 Hz
91,146.76000,146.16000,600 kHz,Minus,Auto,0IA Boulder Gunbarrel Hill,Large,Tone,100.0 Hz,023,High,Off,Auto,Off,8 16 304.47 CO Boulder Boulder Gunbarrel Hill W0IA,1500 Hz
92,146.92500,146.32500,600 kHz,Minus,Auto,0JS Creede,Large,None,100.0 Hz,023,High,Off,Auto,Off,8 63 65.54 CO Mineral Creede WA0JS,1500 Hz
93,146.91000,146.31000,600 kHz,Minus,Auto,0JZ Gold Hill,Large,Tone,123.0 Hz,023,High,Off,Auto,Off,8 13368 290.35 CO Boulder Gold Hill W0JZ,1500 Hz
94,447.30000,442.30000,5.00 MHz,Minus,Auto,0KC Fort Lupton,Large,Tone,107.2 Hz,023,High,Off,Auto,Off,8 8739 325.31 CO Weld Fort Lupton AC0KC,1500 Hz
95,448.25000,443.25000,5.00 MHz,Minus,Auto,0KG Colorado Springs Broadmoor A,Large,Tone,123.0 Hz,023,High,Off,Auto,Off,8 8198 256.59 CO El Paso Colorado Springs Broadmoor Area N0KG,1500 Hz
96,146.64000,146.04000,600 kHz,Minus,Auto,0KM Center,Large,T Sql,77.0 Hz,023,High,Off,Auto,Off,8 14200 136.80 CO Rio Grande Center N0KM,1500 Hz
97,447.10000,442.10000,5.00 MHz,Minus,Auto,0KM Center,Large,Tone,77.0 Hz,023,High,Off,Auto,Off,8 16645 136.39 CO Rio Grande Center N0KM,1500 Hz
98,447.85000,442.85000,5.00 MHz,Minus,Auto,0KQ Evergreen Saddleback Mountai,Large,T Sql,141.3 Hz,023,High,Off,Auto,Off,8 9580 261.04 CO Clear Creek Evergreen Saddleback Mountain AC0KQ,1500 Hz
99,147.04500,147.64500,600 kHz,Plus,Auto,0ML Northglenn,Large,Tone,123.0 Hz,023,High,Off,Auto,Off,8 185 302.23 CO Adams Northglenn K0ML,1500 Hz
100,147.33000,147.93000,600 kHz,Plus,Auto,0MR Paonia,Large,Tone,107.2 Hz,023,High,Off,Auto,Off,8 8179 86.82 CO Delta Paonia KI0MR,1500 Hz
101,447.72500,442.72500,5.00 MHz,Minus,Auto,0NR Monument Colorado Springs Mo,Large,T Sql,100.0 Hz,023,High,Off,Auto,Off,8 183 262.82 CO El Paso Monument Colorado Springs Monument Hill K0NR,1500 Hz
102,447.05000,442.05000,5.00 MHz,Minus,Auto,0NU Aspen Aspen Mountain,Large,T Sql,179.9 Hz,023,High,Off,Auto,Off,8 260 138.73 CO Pitkin Aspen Aspen Mountain KD0NU,1500 Hz
103,449.72500,444.72500,5.00 MHz,Minus,Auto,0OJ Greeley UNC,Large,Tone,127.3 Hz,023,High,Off,Auto,Off,8 159 359.09 CO Weld Greeley UNC K0OJ,1500 Hz
104,146.89500,146.29500,600 kHz,Minus,Auto,0PC Bailey Dick Mountain,Large,T Sql,100.0 Hz,023,High,Off,Auto,Off,8 7 236.24 CO Park Bailey Dick Mountain AB0PC,1500 Hz
105,447.45000,442.45000,5.00 MHz,Minus,Auto,0PW Pueblo West Liberty Point,Large,T Sql,123.0 Hz,023,High,Off,Auto,Off,8 18346 251.86 CO Pueblo Pueblo West Liberty Point NA0PW,1500 Hz
106,146.61000,146.01000,600 kHz,Minus,Auto,0RV Vail Bald Mountain,Large,Tone,107.2 Hz,023,High,Off,Auto,Off,8 256 200.74 CO Eagle Vail Bald Mountain K0RV,1500 Hz
107,145.47500,144.87500,600 kHz,Minus,Auto,0SJ Boulder Blue Mountain,Large,Tone,100.0 Hz,023,High,Off,Auto,Off,8 75 292.10 CO Jefferson Boulder Blue Mountain KE0SJ,1500 Hz
108,145.28000,144.68000,600 kHz,Minus,Auto,0SJ Golden Centennial Cone,Large,Tone,100.0 Hz,023,High,Off,Auto,Off,8 140 268.66 CO Jefferson Golden Centennial Cone KE0SJ,1500 Hz
109,449.52500,444.52500,5.00 MHz,Minus,Auto,0SJ Golden Centennial Cone,Large,None,100.0 Hz,023,High,Off,Auto,Off,8 138 268.66 CO Jefferson Golden Centennial Cone KE0SJ,1500 Hz
110,146.65500,146.05500,600 kHz,Minus,Auto,0ST Pueblo Pueblo,Large,Tone,123.0 Hz,023,High,Off,Auto,Off,8 192 262.96 CO Pueblo Pueblo Pueblo K0ST,1500 Hz
111,449.50000,444.50000,5.00 MHz,Minus,Auto,0SW Collbran,Large,Tone,107.2 Hz,023,High,Off,Auto,Off,8 36 131.78 CO Mesa Collbran KB0SW,1500 Hz
112,447.00000,442.00000,5.00 MHz,Minus,Auto,0SW Loma Baxter Pass,Large,Tone,107.2 Hz,023,High,Off,Auto,Off,8 174 202.78 CO Garfield Loma Baxter Pass KB0SW,1500 Hz
113,447.75000,442.75000,5.00 MHz,Minus,Auto,0SZ Boulder Lee Hill,Large,T Sql,141.3 Hz,023,High,Off,Auto,Off,8 19 294.27 CO Boulder Boulder Lee Hill N0SZ,1500 Hz
114,449.22500,444.22500,5.00 MHz,Minus,Auto,0SZ Denver Thorodin Mountain,Large,T Sql,141.3 Hz,023,High,Off,Auto,Off,8 97 275.08 CO Gilpin Denver Thorodin Mountain N0SZ,1500 Hz
115,448.22500,443.22500,5.00 MHz,Minus,Auto,0SZ Idaho Springs Squaw Mountain,Large,T Sql,141.3 Hz,023,High,Off,Auto,Off,8 8197 254.76 CO Clear Creek Idaho Springs Squaw Mountain N0SZ,1500 Hz
116,146.85000,146.25000,600 kHz,Minus,Auto,0TP Colorado Springs,Large,Tone,156.7 Hz,023,High,Off,Auto,Off,8 42 263.15 CO El Paso Colorado Springs AD0TP,1500 Hz
117,447.77500,442.77500,5.00 MHz,Minus,Auto,0TP Falcon,Large,T Sql,156.7 Hz,023,High,Off,Auto,Off,8 19957 276.67 CO El Paso Falcon AD0TP,1500 Hz
118,448.62500,443.62500,5.00 MHz,Minus,Auto,0TX Golden Centennial Cone,Large,T Sql,100.0 Hz,023,High,Off,Auto,Off,8 112 268.72 CO Jefferson Golden Centennial Cone W0TX,1500 Hz
119,145.49000,144.89000,600 kHz,Minus,Auto,0TX Idaho Springs Centennial Con,Large,T Sql,100.0 Hz,023,High,Off,Auto,Off,8 76 254.80 CO Jefferson Idaho Springs Centennial Cone W0TX,1500 Hz
120,449.35000,444.35000,5.00 MHz,Minus,Auto,0TX Idaho Springs Squaw Mountain,Large,T Sql,100.0 Hz,023,High,Off,Auto,Off,8 98 254.80 CO Clear Creek Idaho Springs Squaw Mountain W0TX,1500 Hz
121,147.33000,147.93000,600 kHz,Plus,Auto,0TX Lakewood Green Mountain,Large,Tone,100.0 Hz,023,High,Off,Auto,Off,8 85 277.51 CO Jefferson Lakewood Green Mountain W0TX,1500 Hz
122,449.77500,444.77500,5.00 MHz,Minus,Auto,0TX Lakewood Green Mtn,Large,None,100.0 Hz,023,High,Off,Auto,Off,8 8215 277.51 CO Jefferson Lakewood Green Mtn W0TX,1500 Hz
123,447.82500,442.82500,5.00 MHz,Minus,Auto,0TX Lakewood St Anthony Medical,Large,T DCS,100.0 Hz,073,High,Off,Auto,Off,8 5805 280.76 CO Jefferson Lakewood St Anthony Medical Campus W0TX,1500 Hz
124,145.22000,144.62000,600 kHz,Minus,Auto,0TY Grand Junction,Large,Tone,107.2 Hz,023,High,Off,Auto,Off,8 8167 135.93 CO Mesa Grand Junction KE0TY,1500 Hz
125,147.39000,147.99000,600 kHz,Plus,Auto,0TY Grand Junction,Large,Tone,107.2 Hz,023,High,Off,Auto,Off,8 152 135.88 CO Mesa Grand Junction KE0TY,1500 Hz
126,449.62500,444.62500,5.00 MHz,Minus,Auto,0VH Morrison Mt. Morrison,Large,None,100.0 Hz,023,High,Off,Auto,Off,8 139 271.47 CO Jefferson Morrison Mt. Morrison KE0VH,1500 Hz
127,447.15000,442.15000,5.00 MHz,Minus,Auto,0VQ Carbondale Missouri Heights,Large,Tone,136.5 Hz,023,High,Off,Auto,Off,8 6009 155.18 CO Garfield Carbondale Missouri Heights K0VQ,1500 Hz
128,147.30000,147.90000,600 kHz,Plus,Auto,0VQ Glenwood Springs Three Mile,Large,Tone,107.2 Hz,023,High,Off,Auto,Off,8 131 164.54 CO Garfield Glenwood Springs Three Mile Ridge K0VQ,1500 Hz
129,447.02500,442.02500,5.00 MHz,Minus,Auto,0WF Colorado Springs,Large,Tone,123.0 Hz,023,High,Off,Auto,Off,8 49 256.59 CO El Paso Colorado Springs KF0WF,1500 Hz
130,444.35000,449.35000,5.00 MHz,Plus,Auto,0ZW Edgewood,Large,Tone,123.0 Hz,023,High,Off,Auto,Off,35 19561 359.53 NM Santa Fe Edgewood W0ZW,1500 Hz
131,145.13000,144.53000,600 kHz,Minus,Auto,5BC Albuquerque BCFD Fire Statio,Large,T Sql,100.0 Hz,023,High,Off,Auto,Off,35 15613 338.57 NM Bernalillo Albuquerque BCFD Fire Station 35 NM5BC,1500 Hz
132,442.05000,447.05000,5.00 MHz,Plus,Auto,5BC Albuquerque West Mesa,Large,T Sql,100.0 Hz,023,High,Off,Auto,Off,35 15759 345.54 NM Bernalillo Albuquerque West Mesa NM5BC,1500 Hz
133,145.15000,144.55000,600 kHz,Minus,Auto,5BC Tijeras Cedro Peak,Large,T Sql,100.0 Hz,023,High,Off,Auto,Off,35 15614 355.63 NM Bernalillo Tijeras Cedro Peak NM5BC,1500 Hz
134,145.17500,144.57500,600 kHz,Minus,Auto,5EM Cuba Eureka Mesa,Large,T Sql,156.7 Hz,023,High,Off,Auto,Off,35 15615 240.43 NM Sandoval Cuba Eureka Mesa NM5EM,1500 Hz
135,147.04000,147.64000,600 kHz,Plus,Auto,5EM Eagle Nest Touch Me Not,Large,Tone,141.3 Hz,023,High,Off,Auto,Off,35 15635 271.36 NM Colfax Eagle Nest Touch Me Not NM5EM,1500 Hz
136,146.98000,146.38000,600 kHz,Minus,Auto,5EM Grants Mt Taylor,Large,T Sql,141.3 Hz,023,High,Off,Auto,Off,35 5349 315.26 NM Cibola Grants Mt Taylor NM5EM,1500 Hz
137,147.02000,147.62000,600 kHz,Plus,Auto,5EM Santa Fe Tesuque Peak,Large,Tone,141.3 Hz,023,High,Off,Auto,Off,35 15631 303.18 NM Santa Fe Santa Fe Tesuque Peak NM5EM,1500 Hz
138,145.17500,144.57500,600 kHz,Minus,Auto,5EM Tres Piedras San Antonio Mtn,Large,Tone,141.3 Hz,023,High,Off,Auto,Off,35 15616 216.18 NM Taos Tres Piedras San Antonio Mtn. NM5EM,1500 Hz
139,145.37000,144.77000,600 kHz,Minus,Auto,5EM Wagon Mound Turkey Mtn,Large,Tone,141.3 Hz,023,High,Off,Auto,Off,35 15621 335.42 NM Mora Wagon Mound Turkey Mtn NM5EM,1500 Hz
140,449.95000,444.95000,5.00 MHz,Minus,Auto,5GF Gunnison,Large,None,100.0 Hz,023,High,Off,Auto,Off,8 161 78.51 CO Gunnison Gunnison K5GF,1500 Hz
141,147.38000,147.98000,600 kHz,Plus,Auto,5GU Albuquerque,Large,None,100.0 Hz,023,High,Off,Auto,Off,35 24 348.97 NM Bernalillo Albuquerque N5GU,1500 Hz
142,145.41000,144.81000,600 kHz,Minus,Auto,5HO La Cueva,Large,Tone,100.0 Hz,023,High,Off,Auto,Off,35 15622 261.54 NM Santa Fe La Cueva W5HO,1500 Hz
143,447.37500,442.37500,5.00 MHz,Minus,Auto,5JL Trinidad Raton Pass,Large,Tone,100.0 Hz,023,High,Off,Auto,Off,8 13499 292.17 CO Las Animas Trinidad Raton Pass KG5JL,1500 Hz
144,145.29000,144.69000,600 kHz,Minus,Auto,5ML Albuquerque Sandia Crest,Large,Tone,100.0 Hz,023,High,Off,Auto,Off,35 15 336.48 NM Bernalillo Albuquerque Sandia Crest NM5ML,1500 Hz
145,444.32500,449.32500,5.00 MHz,Plus,Auto,5ML Albuquerque Sandia Crest,Large,Tone,100.0 Hz,023,High,Off,Auto,Off,35 37 336.48 NM Bernalillo Albuquerque Sandia Crest NM5ML,1500 Hz
146,147.28000,147.88000,600 kHz,Plus,Auto,5ML Bloomfield Harris Mesa,Large,Tone,67.0 Hz,023,High,Off,Auto,Off,35 51 165.58 NM San Juan Bloomfield Harris Mesa NM5ML,1500 Hz
147,147.24000,147.84000,600 kHz,Plus,Auto,5ML Cuba Eureka Mesa,Large,Tone,67.0 Hz,023,High,Off,Auto,Off,35 66 240.43 NM Sandoval Cuba Eureka Mesa NM5ML,1500 Hz
148,444.35000,449.35000,5.00 MHz,Plus,Auto,5ML Eagle Nest Iron Mountain,Large,Tone,100.0 Hz,023,High,Off,Auto,Off,35 77 266.22 NM Colfax Eagle Nest Iron Mountain NM5ML,1500 Hz
149,147.22000,147.82000,600 kHz,Plus,Auto,5ML Gallup Deza Bluffs,Large,Tone,67.0 Hz,023,High,Off,Auto,Off,35 89 263.92 NM McKinley Gallup Deza Bluffs NM5ML,1500 Hz
150,444.80000,449.80000,5.00 MHz,Plus,Auto,5ML Grants La Mosca,Large,Tone,67.0 Hz,023,High,Off,Auto,Off,35 15885 315.25 NM Cibola Grants La Mosca NM5ML,1500 Hz
151,146.66000,146.06000,600 kHz,Minus,Auto,5ML Grants Microwave Ridge,Large,Tone,100.0 Hz,023,High,Off,Auto,Off,35 94 322.31 NM Cibola Grants Microwave Ridge NM5ML,1500 Hz
152,147.26000,147.86000,600 kHz,Plus,Auto,5ML Pecos Elk Mountain,Large,Tone,67.0 Hz,023,High,Off,Auto,Off,35 145 316.15 NM San Miguel Pecos Elk Mountain NM5ML,1500 Hz
153,147.28000,147.88000,600 kHz,Plus,Auto,5ML Raton Sierra Grande,Large,Tone,100.0 Hz,023,High,Off,Auto,Off,35 136 309.16 NM Colfax Raton Sierra Grande NM5ML,1500 Hz
