1,144.58500,144.58500,0.00000,OFF,FM,FM SOTA,OFF,100.0 Hz,023,1500 Hz,HIGH,OFF,5.0KHz,0,FM SOTA,0
2,145.56250,145.56250,0.00000,OFF,FM,Fusion Simplex,OFF,100.0 Hz,023,1500 Hz,HIGH,OFF,5.0KHz,0,Fusion Simplex,0
3,145.80000,144.49000,1.31000,-RPT,FM,FM ISS VOICE for ITU Region 2&3,OFF,100.0 Hz,023,1500 Hz,HIGH,OFF,5.0KHz,0,FM ISS VOICE for ITU Region 2&3,0
4,145.80000,437.80000,292.00000,+RPT,FM,FM ISS U/v VOICE Repeater (World,OFF,100.0 Hz,023,1500 Hz,HIGH,OFF,5.0KHz,0,FM ISS U/v VOICE Repeater (Worldwide),0
5,145.80000,1269.65000,1123.85000,+RPT,FM,FM ISS L/v VOICE Repeater (World,OFF,100.0 Hz,023,1500 Hz,HIGH,OFF,5.0KHz,0,FM ISS L/v VOICE Repeater (Worldwide),0
6,145.82500,145.82500,0.00000,OFF,FM,FM ISS AX.25 1200 Bd AFSK Packet,OFF,100.0 Hz,023,1500 Hz,HIGH,OFF,5.0KHz,0,FM ISS AX.25 1200 Bd AFSK Packet Radio (Worldwide),0
7,145.85000,436.00000,290.15000,+RPT,FM,FM SAT Swiatowid,OFF,100.0 Hz,023,1500 Hz,HIGH,OFF,5.0KHz,0,FM SAT Swiatowid,0
8,145.88000,435.35000,289.47000,+RPT,FM,FM SAT AO-92 (Fox-1D),TONE ENC,67.0 Hz,023,1500 Hz,HIGH,OFF,5.0KHz,0,FM SAT AO-92 (Fox-1D),0
9,145.88000,1267.35900,1121.48000,+RPT,FM,FM SAT AO-92 (Fox-1D),TONE ENC,67.0 Hz,023,1500 Hz,HIGH,OFF,5.0KHz,0,FM SAT AO-92 (Fox-1D),0
10,145.89500,1263.50000,1117.61000,+RPT,FM,FM SAT FUNcube on ESEO,OFF,100.0 Hz,023,1500 Hz,HIGH,OFF,5.0KHz,0,FM SAT FUNcube on ESEO,0
11,145.90000,437.50000,291.60000,+RPT,FM,FM SAT PO-101 (Diwata-2),TONE ENC,141.3 Hz,023,1500 Hz,HIGH,OFF,5.0KHz,0,FM SAT PO-101 (Diwata-2),0
12,145.96000,435.25000,289.29000,+RPT,FM,FM SAT AO-91 (RadFxSat / Fox-1B),TONE ENC,67.0 Hz,023,1500 Hz,HIGH,OFF,5.0KHz,0,FM SAT AO-91 (RadFxSat / Fox-1B),0
13,146.40000,146.40000,0.00000,OFF,FM,FM Simplex,OFF,100.0 Hz,023,1500 Hz,HIGH,OFF,5.0KHz,0,FM Simplex,0
14,146.41500,146.41500,0.00000,OFF,FM,FM Simplex,OFF,100.0 Hz,023,1500 Hz,HIGH,OFF,5.0KHz,0,FM Simplex,0
15,146.43000,146.43000,0.00000,OFF,FM,FM Simplex,OFF,100.0 Hz,023,1500 Hz,HIGH,OFF,5.0KHz,0,FM Simplex,0
16,146.44500,146.44500,0.00000,OFF,FM,FM Simplex,OFF,100.0 Hz,023,1500 Hz,HIGH,OFF,5.0KHz,0,FM Simplex,0
17,146.46000,146.46000,0.00000,OFF,FM,FM Simplex,OFF,100.0 Hz,023,1500 Hz,HIGH,OFF,5.0KHz,0,FM Simplex,0
