1  ,449.15000 ,444.15000 ,5.00000 ,-RPT,FM,WR0AEN,TONE ENC,136.5 Hz,023,1500 Hz,HIGH,OFF,25.0KHz,0,CO Arapahoe Aurora WR0AEN Colorado Amateur Repeater Network (CARN) 449.15 OPEN On-Air                         ,0
2  ,448.40000 ,443.40000 ,5.00000 ,-RPT,FM,N0ZUQ ,TONE ENC,94.8 Hz ,023,1500 Hz,HIGH,OFF,25.0KHz,0,CO Arapahoe Aurora N0ZUQ 448.4 OPEN On-Air                                                                    ,0
3  ,448.27500 ,443.27500 ,5.00000 ,-RPT,FM,W0BG  ,TONE ENC,156.7 Hz,023,1500 Hz,HIGH,OFF,25.0KHz,0,CO Arapahoe Aurora W0BG W0BG 448.275 OPEN On-Air                                                              ,0
4  ,448.82500 ,443.82500 ,5.00000 ,-RPT,FM,WN7ANT,OFF     ,100.0 Hz,023,1500 Hz,HIGH,OFF,25.0KHz,0,CO Arapahoe Aurora WN7ANT 448.825 OPEN On-Air                                                                 ,0
5  ,448.50000 ,443.50000 ,5.00000 ,-RPT,FM,KB0UDD,TONE ENC,100.0 Hz,023,1500 Hz,HIGH,OFF,25.0KHz,0,CO Denver Aurora Smokey Hill KB0UDD Castle Rock Repeater Group 448.5 OPEN On-Air                              ,0
6  ,448.70000 ,443.70000 ,5.00000 ,-RPT,FM,WQ8M  ,TONE ENC,146.2 Hz,023,1500 Hz,HIGH,OFF,25.0KHz,0,CO Douglas Parker WQ8M 448.7 OPEN On-Air                                                                      ,0
7  ,145.19000 ,144.59000 ,0.60000 ,-RPT,FM,N0OBA ,TONE ENC,151.4 Hz,023,1500 Hz,HIGH,OFF,25.0KHz,0,CO Arapahoe Aurora N0OBA N0OBA 145.19 OPEN On-Air                                                             ,0
8  ,447.92500 ,442.92500 ,5.00000 ,-RPT,FM,K0FEZ ,TONE ENC,100.0 Hz,023,1500 Hz,HIGH,OFF,25.0KHz,0,CO Denver Denver K0FEZ RADOPS El Jebel Shriners 447.925 OPEN On-Air                                           ,0
9  ,447.90000 ,442.90000 ,5.00000 ,-RPT,FM,WB0TPT,OFF     ,100.0 Hz,023,1500 Hz,HIGH,OFF,25.0KHz,0,CO Denver Denver WB0TPT WB0TPT 447.9 OPEN Off-Air                                                             ,0
10 ,449.65000 ,444.65000 ,5.00000 ,-RPT,FM,WR0AEN,TONE ENC,136.5 Hz,023,1500 Hz,HIGH,OFF,25.0KHz,0,CO Denver Denver WR0AEN Colorado Amateur Repeater Network (CARN) 449.65 OPEN On-Air                           ,0
11 ,449.67500 ,444.67500 ,5.00000 ,-RPT,FM,WR0AEN,TONE ENC,136.5 Hz,023,1500 Hz,HIGH,OFF,25.0KHz,0,CO Denver Denver WR0AEN Colorado Amateur Repeater Network (CARN) 449.675 OPEN On-Air                          ,0
12 ,145.47500 ,144.87500 ,0.60000 ,-RPT,FM,KE0SJ ,TONE ENC,100.0 Hz,023,1500 Hz,HIGH,OFF,25.0KHz,0,CO Jefferson Boulder Blue Mountain KE0SJ Intermountain Repeater Group 145.475 OPEN On-Air                     ,0
13 ,146.71500 ,146.11500 ,0.60000 ,-RPT,FM,N0JXN ,TONE ENC,123.0 Hz,023,1500 Hz,HIGH,OFF,25.0KHz,0,CO Denver Denver N0JXN EARS 146.715 OPEN On-Air                                                               ,0
14 ,448.07500 ,443.07500 ,5.00000 ,-RPT,FM,N5EHP ,TONE ENC,123.0 Hz,023,1500 Hz,HIGH,OFF,25.0KHz,0,CO Denver Denver N5EHP W0IG 448.075 OPEN On-Air                                                               ,0
15 ,448.55000 ,443.55000 ,5.00000 ,-RPT,FM,W0KIZ ,TONE ENC,82.5 Hz ,023,1500 Hz,HIGH,OFF,25.0KHz,0,CO Denver Denver W0KIZ HPRA 448.55 OPEN Off-Air                                                               ,0
16 ,447.52500 ,442.52500 ,5.00000 ,-RPT,FM,N0ESQ ,TONE ENC,203.5 Hz,023,1500 Hz,HIGH,OFF,25.0KHz,0,CO Douglas Parker Hess Reservoir N0ESQ EmComm Colorado Colorado ARES 447.525 OPEN On-Air                      ,0
17 ,449.95000 ,444.95000 ,5.00000 ,-RPT,FM,W9SL  ,TONE ENC,77.0 Hz ,023,1500 Hz,HIGH,OFF,25.0KHz,0,CO Douglas Castle Pines Daniels Park W9SL W9SL Owner 449.95 OPEN On-Air                                       ,0
18 ,447.17500 ,442.17500 ,5.00000 ,-RPT,FM,W0JRL ,TONE ENC,100.0 Hz,023,1500 Hz,HIGH,OFF,25.0KHz,0,CO Denver Denver Broadway Plaza Lofts W0JRL W0JRL 447.175 OPEN On-Air                                         ,0
19 ,145.40000 ,144.60000 ,0.80000 ,-RPT,FM,KB0UDD,TONE ENC,100.0 Hz,023,1500 Hz,HIGH,OFF,25.0KHz,0,CO Arapahoe Aurora Smoky Hill KB0UDD Castle Rock Repeater Group 145.4 OPEN On-Air                             ,0
20 ,449.42500 ,444.42500 ,5.00000 ,-RPT,FM,K0PWO ,DCS     ,100.0 Hz,023,1500 Hz,HIGH,OFF,25.0KHz,0,CO Arapahoe Centennial K0PWO K0PWO 449.425 OPEN Off-Air                                                       ,0
21 ,448.15000 ,443.15000 ,5.00000 ,-RPT,FM,K0GUR ,TONE ENC,141.3 Hz,023,1500 Hz,HIGH,OFF,25.0KHz,0,CO Denver Denver Green Valley Ranch K0GUR K0GUR 448.15 OPEN On-Air                                            ,0
22 ,448.75000 ,443.75000 ,5.00000 ,-RPT,FM,N0ELY ,TONE ENC,100.0 Hz,023,1500 Hz,HIGH,OFF,25.0KHz,0,CO Jefferson Lakewood N0ELY N0ELY 448.75 OPEN On-Air                                                          ,0
23 ,447.82500 ,442.82500 ,5.00000 ,-RPT,FM,W0TX  ,DCS     ,100.0 Hz,073,1500 Hz,HIGH,OFF,25.0KHz,0,CO Jefferson Lakewood St Anthony Medical Campus W0TX Denver Radio Club 447.825 OPEN On-Air                    ,0
24 ,147.33000 ,147.93000 ,0.60000 ,+RPT,FM,W0TX  ,TONE ENC,100.0 Hz,023,1500 Hz,HIGH,OFF,25.0KHz,0,CO Jefferson Lakewood Green Mountain W0TX Denver Radio Club 147.33 OPEN On-Air                                ,0
25 ,224.38000 ,222.78000 ,1.60000 ,-RPT,FM,W0TX  ,TONE ENC,100.0 Hz,023,1500 Hz,HIGH,OFF,25.0KHz,0,CO Jefferson Lakewood Green Mountain W0TX Denver Radio Club 224.38 OPEN On-Air                                ,0
26 ,449.77500 ,444.77500 ,5.00000 ,-RPT,FM,W0TX  ,TONE ENC,100.0 Hz,023,1500 Hz,HIGH,OFF,25.0KHz,0,CO Jefferson Lakewood Green Mtn W0TX Denver Radio Club 449.775 OPEN On-Air                                    ,0
27 ,449.30000 ,444.30000 ,5.00000 ,-RPT,FM,N1UPS ,TONE ENC,100.0 Hz,023,1500 Hz,HIGH,OFF,25.0KHz,0,CO Adams Westminster N1UPS N1UPS 449.3 OPEN On-Air                                                            ,0
28 ,147.21000 ,147.81000 ,0.60000 ,+RPT,FM,KD0SSP,TONE ENC,100.0 Hz,023,1500 Hz,HIGH,OFF,25.0KHz,0,CO Jefferson Lakewood Moffat Treatment Plant KD0SSP Denver Water Amateur Radio Club 147.21 OPEN On-Air        ,0
29 ,448.35000 ,443.35000 ,5.00000 ,-RPT,FM,KD0SSP,TONE ENC,225.7 Hz,023,1500 Hz,HIGH,OFF,25.0KHz,0,CO Jefferson Lakewood Moffat Treatment Plant KD0SSP Denver Water Amateur Radio Club (DWARC) 448.35 OPEN On-Air,0
30 ,146.88000 ,146.28000 ,0.60000 ,-RPT,FM,WB0TUB,TONE ENC,100.0 Hz,023,1500 Hz,HIGH,OFF,25.0KHz,0,CO Jefferson Centennial Warren Mountain WB0TUB Denver Radio League 146.88 OPEN On-Air                         ,0
31 ,449.60000 ,444.60000 ,5.00000 ,-RPT,FM,WB0TUB,TONE ENC,100.0 Hz,023,1500 Hz,HIGH,OFF,25.0KHz,0,CO Jefferson Centennial Warren Mountain WB0TUB Denver Radio League 449.6 OPEN On-Air                          ,0
32 ,445.07500 ,440.07500 ,5.00000 ,-RPT,FM,K0PRA ,OFF     ,100.0 Hz,023,1500 Hz,HIGH,OFF,25.0KHz,0,CO Douglas Parker K0PRA Parker Radio Association 445.075 OPEN On-Air                                          ,0
33 ,147.04500 ,147.64500 ,0.60000 ,+RPT,FM,K0ML  ,TONE ENC,123.0 Hz,023,1500 Hz,HIGH,OFF,25.0KHz,0,CO Adams Northglenn K0ML Northglenn RA 147.045 OPEN On-Air                                                    ,0
34 ,53.09000  ,51.39000  ,1.70000 ,-RPT,FM,W0TX  ,TONE ENC,107.2 Hz,023,1500 Hz,HIGH,OFF,25.0KHz,0,CO Jefferson Lakewood Green Mountain W0TX Denver Radio Club 53.09 OPEN On-Air                                 ,0
35 ,927.93750 ,902.03750 ,25.90000,-RPT,FM,KI0HC ,OFF     ,100.0 Hz,023,1500 Hz,HIGH,OFF,25.0KHz,0,CO Jefferson Indian Hills Chief Mtn KI0HC 927.9375 OPEN On-Air                                                ,0
36 ,446.85000 ,441.85000 ,5.00000 ,-RPT,FM,K0PRA ,OFF     ,100.0 Hz,023,1500 Hz,HIGH,OFF,25.0KHz,0,CO Douglas Franktown K0PRA Parker Radio Association 446.85 OPEN On-Air                                        ,0
37 ,53.17000  ,51.47000  ,1.70000 ,-RPT,FM,N6LXX ,TONE ENC,107.2 Hz,023,1500 Hz,HIGH,OFF,25.0KHz,0,CO Jefferson Morrison Mt. Morrison N6LXX N6LXX N6LXX 53.17 OPEN On-Air                                        ,0
38 ,447.87500 ,442.87500 ,5.00000 ,-RPT,FM,N6LXX ,TONE ENC,107.2 Hz,023,1500 Hz,HIGH,OFF,25.0KHz,0,CO Jefferson Morrison Mt. Morrison N6LXX N6LXX N6LXX 447.875 OPEN On-Air                                      ,0
39 ,447.50000 ,442.50000 ,5.00000 ,-RPT,FM,N0OWY ,TONE ENC,88.5 Hz ,023,1500 Hz,HIGH,OFF,25.0KHz,0,CO Jefferson Conifer Critchell Mountain N0OWY Aurora Repeater Association 447.5 OPEN On-Air                   ,0
40 ,927.83750 ,902.03750 ,25.80000,-RPT,FM,KI0HC ,TONE ENC,100.0 Hz,023,1500 Hz,HIGH,OFF,25.0KHz,0,CO Douglas Parker KI0HC 927.8375 OPEN On-Air                                                                  ,0
