Channel Number,Receive Frequency,Transmit Frequency,Offset Frequency,Offset Direction,Operating Mode,Name,Tone Mode,CTCSS,Rx CTCSS,DCS,DCS Polarity,Select Scan,Comment,Digital Squelch,Digital Code,Your Callsign,Rpt-1 CallSign,Rpt-2 CallSign,Filter,Tx Data Mode,Data Mode,Split Tone Mode,Split CTCSS,Split Rx CTCSS,Split DCS,Split DCS Polarity,Tx Filter,Tx Operating Mode
11,449.55000,444.55000,5.00 MHz,-DUP,FM,0IA Boulder,Tone,100.0 Hz,100.0 Hz,023,Both N,Off,8 11 158.00 CO Boulder Boulder W0IA,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
12,146.76000,146.16000,600 kHz,-DUP,FM,0IA Boulder Gunbarrel Hill,Tone,100.0 Hz,100.0 Hz,023,Both N,Off,8 16 167.00 CO Boulder Boulder Gunbarrel Hill W0IA,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
13,146.91000,146.31000,600 kHz,-DUP,FM,0JZ Gold Hill,Tone,123.0 Hz,127.3 Hz,023,Both N,Off,8 13368 155.00 CO Boulder Gold Hill W0JZ,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
14,448.25000,443.25000,5.00 MHz,-DUP,FM,0KG Colorado Springs Broadmoor A,Tone,123.0 Hz,123.0 Hz,023,Both N,Off,8 8198 135.00 CO El Paso Colorado Springs Broadmoor Area N0KG,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
15,147.04500,147.64500,600 kHz,+DUP,FM,0ML Northglenn,Tone,123.0 Hz,123.0 Hz,023,Both N,Off,8 185 164.00 CO Adams Northglenn K0ML,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
16,447.45000,442.45000,5.00 MHz,-DUP,FM,0PW Pueblo West Liberty Point,T Sql,123.0 Hz,123.0 Hz,023,Both N,Off,8 18346 156.00 CO Pueblo Pueblo West Liberty Point NA0PW,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
17,145.47500,144.87500,600 kHz,-DUP,FM,0SJ Boulder Blue Mountain,Tone,100.0 Hz,100.0 Hz,023,Both N,Off,8 75 153.00 CO Jefferson Boulder Blue Mountain KE0SJ,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
18,146.65500,146.05500,600 kHz,-DUP,FM,0ST Pueblo Pueblo,Tone,123.0 Hz,123.0 Hz,023,Both N,Off,8 192 169.00 CO Pueblo Pueblo Pueblo K0ST,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
19,449.50000,444.50000,5.00 MHz,-DUP,FM,0SW Collbran,Tone,107.2 Hz,107.2 Hz,023,Both N,Off,8 36 142.00 CO Mesa Collbran KB0SW,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
20,447.75000,442.75000,5.00 MHz,-DUP,FM,0SZ Boulder Lee Hill,T Sql,141.3 Hz,141.3 Hz,023,Both N,Off,8 19 159.00 CO Boulder Boulder Lee Hill N0SZ,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
21,449.22500,444.22500,5.00 MHz,-DUP,FM,0SZ Denver Thorodin Mountain,T Sql,141.3 Hz,141.3 Hz,023,Both N,Off,8 97 138.00 CO Gilpin Denver Thorodin Mountain N0SZ,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
22,146.85000,146.25000,600 kHz,-DUP,FM,0TP Colorado Springs,Tone,156.7 Hz,103.5 Hz,023,Both N,Off,8 42 142.00 CO El Paso Colorado Springs AD0TP,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
23,53.09000,52.09000,1.00 MHz,-DUP,FM,0TX Lakewood Green Mountain,Tone,107.2 Hz,107.2 Hz,023,Both N,Off,8 105 138.00 CO Jefferson Lakewood Green Mountain W0TX,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
24,147.33000,147.93000,600 kHz,+DUP,FM,0TX Lakewood Green Mountain,Tone,100.0 Hz,100.0 Hz,023,Both N,Off,8 85 139.00 CO Jefferson Lakewood Green Mountain W0TX,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
25,447.82500,442.82500,5.00 MHz,-DUP,FM,0TX Lakewood St Anthony Medical,DTCS,100.0 Hz,100.0 Hz,073,Both N,Off,8 5805 142.00 CO Jefferson Lakewood St Anthony Medical Campus W0TX,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
26,447.02500,442.02500,5.00 MHz,-DUP,FM,0WF Colorado Springs,Tone,123.0 Hz,123.0 Hz,023,Both N,Off,8 49 135.00 CO El Paso Colorado Springs KF0WF,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
27,449.95000,444.95000,5.00 MHz,-DUP,FM,9SL Aurora,T Sql,77.0 Hz,77.0 Hz,023,Both N,Off,8 8743 163.00 CO Arapahoe Aurora W9SL,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
28,147.13500,147.73500,600 kHz,+DUP,FM,A0L Colorado Springs,Tone,100.0 Hz,100.0 Hz,023,Both N,Off,8 8176 137.00 CO El Paso Colorado Springs AA0L,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
29,448.30000,443.30000,5.00 MHz,-DUP,FM,A0L Colorado Springs,Tone,100.0 Hz,100.0 Hz,023,Both N,Off,8 8200 135.00 CO El Paso Colorado Springs AA0L,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
30,449.15000,444.15000,5.00 MHz,-DUP,DV,AEN Aurora,Tone,136.5 Hz,136.5 Hz,023,Both N,Off,8 8207 163.00 CO Arapahoe Aurora WR0AEN,,,CQCQCQ,WR0AEN B,WR0AEN G,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
31,449.65000,444.65000,5.00 MHz,-DUP,DV,AEN Denver,Tone,136.5 Hz,136.5 Hz,023,Both N,Off,8 8212 153.00 CO Denver Denver WR0AEN,,,CQCQCQ,WR0AEN B,WR0AEN G,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
32,449.67500,444.67500,5.00 MHz,-DUP,DV,AEN Denver,Tone,136.5 Hz,136.5 Hz,023,Both N,Off,8 8213 153.00 CO Denver Denver WR0AEN,,,CQCQCQ,WR0AEN B,WR0AEN G,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
33,147.36000,147.96000,600 kHz,+DUP,FM,ALC Cedaredge,Tone,100.0 Hz,100.0 Hz,023,Both N,Off,8 3749 134.00 CO Delta Cedaredge W0ALC,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
34,449.82500,444.82500,5.00 MHz,-DUP,FM,ALC Cedaredge,Tone,100.0 Hz,100.0 Hz,023,Both N,Off,8 3760 134.00 CO Delta Cedaredge W0ALC,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
35,448.95000,443.95000,5.00 MHz,-DUP,DV,Black Forest,None,100.0 Hz,100.0 Hz,023,Both N,Off,8 17551 146.00 CO El Paso Black Forest,,,CQCQCQ,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
36,449.42500,444.42500,5.00 MHz,-DUP,FM,C3W Grand Lake,T Sql,103.5 Hz,103.5 Hz,023,Both N,Off,8 18131 157.00 CO Clear Creek Grand Lake WC3W,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
37,147.15000,147.75000,600 kHz,+DUP,FM,CBI Golden Guy Hill,T Sql,100.0 Hz,100.0 Hz,023,Both N,Off,8 133 134.00 CO Jefferson Golden Guy Hill W0CBI,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
38,145.46000,144.86000,600 kHz,-DUP,FM,CRA Boulder Eldorado Mountain,T Sql,107.2 Hz,107.2 Hz,023,Both N,Off,8 8 159.00 CO Boulder Boulder Eldorado Mountain W0CRA,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
39,447.97500,442.97500,5.00 MHz,-DUP,FM,CRA Boulder Eldorado Mountain,T Sql,107.2 Hz,107.2 Hz,023,Both N,Off,8 20 159.00 CO Boulder Boulder Eldorado Mountain W0CRA,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
40,447.35000,442.35000,5.00 MHz,-DUP,FM,Cedaredge Grand Mesa,Tone,107.2 Hz,107.2 Hz,023,Both N,Off,8 3755 138.00 CO Delta Cedaredge Grand Mesa,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
41,448.07500,443.07500,5.00 MHz,-DUP,FM,EHP Denver,Tone,123.0 Hz,123.0 Hz,023,Both N,Off,8 91 153.00 CO Denver Denver N5EHP,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
42,448.75000,443.75000,5.00 MHz,-DUP,FM,ELY Lakewood,T Sql,100.0 Hz,100.0 Hz,023,Both N,Off,8 8204 142.00 CO Jefferson Lakewood N0ELY,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
43,147.27000,147.87000,600 kHz,+DUP,FM,ENO Longmont,T Sql,100.0 Hz,100.0 Hz,023,Both N,Off,8 175 180.00 CO Boulder Longmont W0ENO,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
44,448.52500,443.52500,5.00 MHz,-DUP,FM,EPA Longmont,Tone,151.4 Hz,151.4 Hz,023,Both N,Off,8 176 180.00 CO Boulder Longmont N0EPA,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
45,447.52500,442.52500,5.00 MHz,-DUP,FM,ESQ Parker Hess Reservoir,Tone,203.5 Hz,146.2 Hz,023,Both N,Off,8 8189 149.00 CO Douglas Parker Hess Reservoir N0ESQ,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
46,447.92500,442.92500,5.00 MHz,-DUP,FM,FEZ Denver,T Sql,100.0 Hz,100.0 Hz,023,Both N,Off,8 8196 153.00 CO Denver Denver K0FEZ,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
47,448.15000,443.15000,5.00 MHz,-DUP,FM,FUN Denver Green Valley Ranch,T Sql,141.3 Hz,141.3 Hz,023,Both N,Off,8 9765 173.00 CO Denver Denver Green Valley Ranch WE0FUN,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
48,449.30000,444.30000,5.00 MHz,-DUP,FM,HND Grand Junction Grand Mesa,T Sql,107.2 Hz,107.2 Hz,023,Both N,Off,8 154 163.00 CO Mesa Grand Junction Grand Mesa WA4HND,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
49,449.80000,444.80000,5.00 MHz,-DUP,FM,HND Parachute Mount Callahan,Tone,107.2 Hz,107.2 Hz,023,Both N,Off,8 253 157.00 CO Garfield Parachute Mount Callahan WA4HND,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
50,447.90000,442.90000,5.00 MHz,-DUP,FM,HQD South Fork,Tone,100.0 Hz,100.0 Hz,023,Both N,Off,8 19196 137.00 CO Rio Grande South Fork N0HQD,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
51,448.85000,443.85000,5.00 MHz,-DUP,FM,IBM Golden Guy Hill,T Sql,88.5 Hz,88.5 Hz,023,Both N,Off,8 136 134.00 CO Jefferson Golden Guy Hill K0IBM,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
52,447.55000,442.55000,5.00 MHz,-DUP,FM,IFI Colorado Springs,Tone,123.0 Hz,123.0 Hz,023,Both N,Off,8 8191 135.00 CO El Paso Colorado Springs WA6IFI,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
53,146.91000,146.31000,600 kHz,-DUP,FM,IRP Colorado Springs,T Sql,151.4 Hz,151.4 Hz,023,Both N,Off,8 43 135.00 CO El Paso Colorado Springs K0IRP,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
54,447.35000,442.35000,5.00 MHz,-DUP,FM,IRP Colorado Springs,Tone,151.4 Hz,151.4 Hz,023,Both N,Off,8 50 135.00 CO El Paso Colorado Springs K0IRP,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
55,448.82500,443.82500,5.00 MHz,-DUP,FM,ITS Montrose Raspberry,Tone,100.0 Hz,100.0 Hz,023,Both N,Off,8 18465 137.00 CO Montrose Montrose Raspberry KB5ITS,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
56,147.27000,147.87000,600 kHz,+DUP,FM,ITS Ouray Engineer Mountain,Tone,127.3 Hz,127.3 Hz,023,Both N,Off,8 16604 148.00 CO Ouray Ouray Engineer Mountain KB5ITS,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
57,447.52500,442.52500,5.00 MHz,-DUP,FM,ITS Silverton,Tone,127.3 Hz,127.3 Hz,023,Both N,Off,8 210 164.00 CO San Juan Silverton KB5ITS,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
58,145.32500,144.72500,600 kHz,-DUP,FM,ITS Silverton Buffalo Boy,Tone,127.3 Hz,127.3 Hz,023,Both N,Off,8 16605 164.00 CO San Juan Silverton Buffalo Boy KB5ITS,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
59,444.00000,449.00000,5.00 MHz,+DUP,FM,ITS Silverton Hazelton,Tone,67.0 Hz,67.0 Hz,023,Both N,Off,8 16624 164.00 CO San Juan Silverton Hazelton KB5ITS,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
60,147.37500,147.97500,600 kHz,+DUP,FM,ITS Silverton Kendall Mountain,Tone,156.7 Hz,156.7 Hz,023,Both N,Off,8 209 163.00 CO San Juan Silverton Kendall Mountain KB5ITS,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
61,147.24000,147.84000,600 kHz,+DUP,FM,J0T Pueblo,Tone,103.5 Hz,103.5 Hz,023,Both N,Off,8 3747 170.00 CO Pueblo Pueblo KJ0T,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
62,447.17500,442.17500,5.00 MHz,-DUP,FM,JRL Denver Broadway Plaza Lofts,T Sql,100.0 Hz,100.0 Hz,023,Both N,Off,8 12216 154.00 CO Denver Denver Broadway Plaza Lofts W0JRL,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
63,447.27500,442.27500,5.00 MHz,-DUP,FM,JSC Pueblo Metro,T Sql,100.0 Hz,100.0 Hz,023,Both N,Off,8 9527 170.00 CO Pueblo Pueblo Metro K0JSC,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
64,448.97500,443.97500,5.00 MHz,-DUP,FM,JSC Pueblo West,T Sql,100.0 Hz,100.0 Hz,023,Both N,Off,8 7994 157.00 CO Pueblo Pueblo West K0JSC,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
65,146.71500,146.11500,600 kHz,-DUP,FM,JXN Denver,T Sql,123.0 Hz,123.0 Hz,023,Both N,Off,8 79 153.00 CO Denver Denver N0JXN,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
66,448.55000,443.55000,5.00 MHz,-DUP,FM,KIZ Denver,Tone,82.5 Hz,82.5 Hz,023,Both N,Off,8 93 153.00 CO Denver Denver W0KIZ,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
67,448.92500,443.92500,5.00 MHz,-DUP,FM,LMA Broomfield,Tone,131.8 Hz,131.8 Hz,023,Both N,Off,8 26 160.00 CO Boulder Broomfield W0LMA,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
68,447.87500,442.87500,5.00 MHz,-DUP,FM,LXX Morrison Mt. Morrison,T Sql,107.2 Hz,107.2 Hz,023,Both N,Off,8 10513 133.00 CO Jefferson Morrison Mt. Morrison N6LXX,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
69,447.62500,442.62500,5.00 MHz,-DUP,FM,MDP Falcon Black Forest,T Sql,100.0 Hz,100.0 Hz,023,Both N,Off,8 13294 154.00 CO El Paso Falcon Black Forest KD0MDP,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
70,147.39000,147.99000,600 kHz,+DUP,FM,MOG Colorado Springs,Tone,103.5 Hz,103.5 Hz,023,Both N,Off,8 48 135.00 CO El Paso Colorado Springs W0MOG,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
71,448.60000,443.60000,5.00 MHz,-DUP,FM,MOG Colorado Springs,Tone,114.8 Hz,114.8 Hz,023,Both N,Off,8 55 135.00 CO El Paso Colorado Springs W0MOG,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
72,145.19000,144.59000,600 kHz,-DUP,FM,OBA Aurora,Tone,131.8 Hz,69.3 Hz,023,Both N,Off,8 8741 162.00 CO Arapahoe Aurora N0OBA,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
73,146.79000,146.19000,600 kHz,-DUP,FM,OPD Montrose,T Sql,107.2 Hz,107.2 Hz,023,Both N,Off,8 7953 137.00 CO Montrose Montrose KD5OPD,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
74,146.79000,146.19000,600 kHz,-DUP,FM,PHC Pueblo Baculite Mesa,Tone,88.5 Hz,88.5 Hz,023,Both N,Off,8 193 169.00 CO Pueblo Pueblo Baculite Mesa W0PHC,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
75,446.85000,441.85000,5.00 MHz,-DUP,DV,PRA Franktown,None,100.0 Hz,100.0 Hz,023,Both N,Off,8 11473 158.00 CO Douglas Franktown K0PRA,,,CQCQCQ,K0PRA  B,K0PRA  G,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
76,449.72500,444.72500,5.00 MHz,-DUP,FM,PWZ Palmer Divide,Tone,100.0 Hz,100.0 Hz,023,Both N,Off,8 189 169.00 CO El Paso Palmer Divide N0PWZ,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
77,448.12500,443.12500,5.00 MHz,-DUP,FM,PYY Golden,Tone,107.2 Hz,107.2 Hz,023,Both N,Off,8 143 139.00 CO Jefferson Golden N0PYY,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
78,448.70000,443.70000,5.00 MHz,-DUP,FM,Q8M Parker,Tone,146.2 Hz,146.2 Hz,023,Both N,Off,8 274 156.00 CO Douglas Parker WQ8M,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
79,147.19500,147.79500,600 kHz,+DUP,FM,QXX Cedaredge Cedar Mesa,Tone,118.8 Hz,118.8 Hz,023,Both N,Off,8 3745 134.00 CO Delta Cedaredge Cedar Mesa KC0QXX,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
80,449.62500,444.62500,5.00 MHz,-DUP,FM,SLV Monte Vista,Tone,94.8 Hz,94.8 Hz,023,Both N,Off,8 18580 146.00 CO Rio Grande Monte Vista K0SLV,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
81,145.28000,144.68000,600 kHz,-DUP,FM,SLW Pueblo,T Sql,100.0 Hz,100.0 Hz,023,Both N,Off,8 18707 169.00 CO Pueblo Pueblo WB0SLW,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
82,448.80000,443.80000,5.00 MHz,-DUP,FM,SRJ Colorado Springs ~2 mi ENE U,Tone,100.0 Hz,100.0 Hz,023,Both N,Off,8 57 138.00 CO El Paso Colorado Springs ~2 mi ENE USAFA North Gate KB0SRJ,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
83,147.21000,147.81000,600 kHz,+DUP,FM,SSP Lakewood Moffat Treatment Pl,T Sql,100.0 Hz,100.0 Hz,023,Both N,Off,8 9775 145.00 CO Jefferson Lakewood Moffat Treatment Plant KD0SSP,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
84,146.76000,146.16000,600 kHz,-DUP,FM,SWE Rifle,Tone,107.2 Hz,107.2 Hz,023,Both N,Off,8 200 137.00 CO Garfield Rifle N0SWE,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
85,447.90000,442.90000,5.00 MHz,-DUP,FM,TPT Denver,None,100.0 Hz,100.0 Hz,023,Both N,Off,8 8195 153.00 CO Denver Denver WB0TPT,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
86,448.72500,443.72500,5.00 MHz,-DUP,FM,TTF Colorado Springs Fillmore Hi,Tone,123.0 Hz,123.0 Hz,023,Both N,Off,8 56 133.00 CO El Paso Colorado Springs Fillmore Hill KA0TTF,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
87,448.50000,443.50000,5.00 MHz,-DUP,FM,UDD Aurora Smokey Hill,Tone,100.0 Hz,100.0 Hz,023,Both N,Off,8 92 163.00 CO Denver Aurora Smokey Hill KB0UDD,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
88,145.40000,144.80000,600 kHz,-DUP,FM,UDD Aurora Smoky Hill,Tone,100.0 Hz,100.0 Hz,023,Both N,Off,8 5 162.00 CO Arapahoe Aurora Smoky Hill KB0UDD,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
89,449.30000,444.30000,5.00 MHz,-DUP,FM,UPS Westminster,Tone,100.0 Hz,100.0 Hz,023,Both N,Off,8 8208 157.00 CO Adams Westminster N1UPS,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
90,146.91000,146.31000,600 kHz,-DUP,FM,UUX Montrose,T Sql,107.2 Hz,107.2 Hz,023,Both N,Off,8 12442 137.00 CO Montrose Montrose KC0UUX,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
91,145.31000,144.71000,600 kHz,-DUP,FM,VJJ Boulder Thorodin Mountain,Tone,88.5 Hz,123.0 Hz,023,Both N,Off,8 72 138.00 CO Gilpin Boulder Thorodin Mountain KB0VJJ,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
92,145.35500,144.75500,600 kHz,-DUP,FM,VJJ Grand Junction Grand Mesa,Tone,88.5 Hz,123.0 Hz,023,Both N,Off,8 149 136.00 CO Mesa Grand Junction Grand Mesa KB0VJJ,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
93,446.88750,441.88750,5.00 MHz,-DUP,DV,VUW Colorado Springs Sun Hills S,None,100.0 Hz,100.0 Hz,023,Both N,Off,8 18710 137.00 CO El Paso Colorado Springs Sun Hills Subdivision KE0VUW,,,CQCQCQ,KE0VUW B,KE0VUW G,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
